species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Potato,HortasDoVale-East (HDVE) - bed 8,14,,2021-W41 Potato HVE08,harvest from 2021-W41 Potato HVE08,TRUE,2022-02-28,,,,plantings,weight,Kg
Broccoli,HortasDoVale-East (HDVE) - bed 11 north section,"1,7",,2021-W42 Broccoli HVE11-N,harvest from 2021-W42 Broccoli HVE11-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Broccoli,HortasDoVale-West (HDVW) - bed 16,"3,4",,2021-W39 Broccoli HVW16-N,harvest from 2021-W39 Broccoli HVW16-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Broccoli,HortasDoVale-West (HDVW) - bed 21,3,,2021-W30 Broccoli HVW21,harvest from 2021-W30 Broccoli HVW21,TRUE,2022-02-28,,,,plantings,weight,Kg
Lambs lettuce,HortasDoVale-East (HDVE) - bed 16 north section,"1,4",,2021-W47 Lambs lettuce HVE16-N,harvest from 2021-W47 Lambs lettuce HVE16-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Spring onion,HortasDoVale-East (HDVE) - bed 10,"8,98",,2021-W35 Spring onion HVE10,harvest from 2021-W35 Spring onion HVE10,TRUE,2022-02-28,,,,plantings,weight,Kg
Carrot,HortasDoVale-East (HDVE) - bed 3,"9,3",,2021-W38 Carrot HVE03,harvest from 2021-W38 Carrot HVE03,TRUE,2022-02-28,,,,plantings,weight,Kg
Coriander,Summer Green House (SGH) - bed 3 south section,975,,2021-W46 Coriander SGH3-S,harvest from 2021-W46 Coriander SGH3-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Curly kale,HortasDoVale-West (HDVW) - bed 16 north section,"0,4",,2021-W39 Curly kale HVW16-N,harvest from 2021-W39 Curly kale HVW16-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Galega kale,HortasDoVale-West (HDVW) - bed 16 north section,"0,9",,2021-W39 Galega kale HVW16-N,harvest from 2021-W39 Galega kale HVW16-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-East (HDVE) - bed 11 south section,1,,2021-W42 Green cabbage HVE11-S,harvest from 2021-W42 Green cabbage HVE11-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Green cabbage,HortasDoVale-West (HDVW) - bed 18 north section,"8,41",,2021-W43 Green cabbage HVW18-N,harvest from 2021-W43 Green cabbage HVW18-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Kolrabi,HortasDoVale-West (HDVW) - bed 18 north section,"3,4",,2021-W43 Kolrabi HVW18-N,harvest from 2021-W43 Kolrabi HVW18-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Kolrabi,HortasDoVale-West (HDVW) - bed 4 south section,"0,29",,2021-W37 Kolrabi HVW04-S,harvest from 2021-W37 Kolrabi HVW04-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Dinosaur kale,HortasDoVale-West (HDVW) - bed 16 north section,3,,2021-W39 Dinosaur kale HVW16-N,harvest from 2021-W39 Dinosaur kale HVW16-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Chinese cabbage,Summer Green House (SGH) - bed 1 north section,"13,3",,2021-W45 Chinese cabbage SGH1-N,harvest from 2021-W45 Chinese cabbage SGH1-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Spinaches,HortasDoVale-East (HDVE) - bed 13 south section,"1,98",,2022-W04 Spinaches HVE13-S,harvest from 2022-W04 Spinaches HVE13-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Sprouting turnip,HortasDoVale-East (HDVE) - bed 12 south section,"1,05",,2021-W48 Sprouting turnip HVE12-S,harvest from 2021-W48 Sprouting turnip HVE12-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Sprouting turnip,HortasDoVale-East (HDVE) - bed 25 south section,"0,8",,2021-W38 Sprouting turnip HVE25-S,harvest from 2021-W38 Sprouting turnip HVE25-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-East (HDVE) - bed 16 north section,"0,6",,2021-W46 Mizuna purple HVE16-N,harvest from 2021-W46 Mizuna purple HVE16-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Mizuna purple,HortasDoVale-West (HDVW) - bed 23 north section,"0,1",,2021-W34 Mizuna purple HVW23-N,harvest from 2021-W34 Mizuna purple HVW23-N,TRUE,2022-02-28,,,,plantings,weight,Kg
